year,latitude,longitude,wspd,wdir,number,wspd_kmh
2019,36.5,0.25,2.4149823,128.28545,0,8.693936
2019,36.5,0.5,2.4367902,129.60596,0,8.772445
2019,36.5,0.75,2.0972009,131.07959,0,7.549923
2019,36.5,1.0,1.7542411,135.1385,0,6.315268
2019,36.5,1.25,1.6238714,136.00317,0,5.8459373
2019,36.5,1.5,1.5624104,136.97061,0,5.624677
2019,36.5,1.75,1.4886379,143.95181,0,5.3590965
2019,36.5,2.0,1.4565703,152.43448,0,5.243653
2019,36.5,2.25,1.3859096,148.1833,0,4.9892745
2019,36.5,2.5,1.2714971,170.39166,0,4.5773897
2019,36.5,2.75,1.2009171,140.90685,0,4.3233013
2019,36.5,3.0,0.9846909,141.19817,0,3.544887
2019,36.5,3.25,0.8882864,140.13985,0,3.197831
2019,36.5,3.5,0.8357914,140.58841,0,3.008849
2019,36.5,3.75,0.74901384,140.30882,0,2.6964498
2019,36.5,4.0,0.60586584,173.70845,0,2.181117
2019,36.5,4.25,0.58943164,176.00378,0,2.121954
2019,36.5,4.5,0.58610004,177.39008,0,2.10996
2019,36.5,4.75,0.6199044,181.54315,0,2.2316558
2019,36.5,5.0,0.6623227,181.09789,0,2.3843617
2019,36.5,5.25,0.7994638,183.97693,0,2.8780696
2019,36.5,5.5,0.8523423,208.34084,0,3.0684323
2019,36.5,5.75,0.8289473,259.8707,0,2.9842103
2019,36.5,6.0,0.83945704,256.3403,0,3.0220451
2019,36.5,6.25,0.8278818,202.28905,0,2.9803743
2019,36.5,6.5,0.8715172,199.45067,0,3.1374617
2019,36.5,6.75,0.95075035,198.76471,0,3.4227011
2019,36.5,7.0,1.1368304,195.22652,0,4.0925894
2019,36.5,7.25,1.0558406,245.5782,0,3.801026
2019,36.5,7.5,0.96424174,243.83832,0,3.47127
2019,36.5,7.75,0.90330166,212.9485,0,3.251886
2019,36.5,8.0,1.0265609,245.14484,0,3.695619
2019,36.5,8.25,1.1718673,276.4978,0,4.218722
2019,36.5,8.5,1.3055565,280.0284,0,4.7000036
2019,36.5,8.75,1.2891183,281.21817,0,4.6408257
2019,36.5,9.0,1.3350323,222.70357,0,4.806116
2019,36.5,9.25,1.422411,221.65279,0,5.1206794
2019,36.5,9.5,1.4289569,226.1522,0,5.1442447
2019,36.5,9.75,1.3857192,227.88686,0,4.988589
2019,36.5,10.0,1.379208,233.75908,0,4.9651484
