year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,36.0,3.0,0.94212,176.03664,0,3.391632
2021,36.0,3.25,0.9153471,204.07117,0,3.2952495
2021,36.0,3.5,0.9855838,212.89394,0,3.5481014
2021,36.0,3.75,0.9160547,157.91022,0,3.297797
2021,36.0,4.0,0.8061417,108.250336,0,2.9021099
2021,36.0,4.25,0.58280915,129.47464,0,2.0981128
2021,36.0,4.5,0.59439796,138.04114,0,2.1398325
2021,36.0,4.75,0.5913209,153.35281,0,2.128755
2021,36.0,5.0,0.7308559,166.10764,0,2.631081
2021,36.0,5.25,0.8474095,237.04463,0,3.050674
2021,36.0,5.5,0.9479448,242.83398,0,3.4126012
2021,36.0,5.75,0.96812296,252.05255,0,3.4852426
2021,36.0,6.0,1.0252553,272.6189,0,3.6909192
2021,36.0,6.25,0.90322036,290.47784,0,3.251593
2021,36.0,6.5,0.864871,228.56244,0,3.1135356
2021,36.0,6.75,0.88040715,149.78027,0,3.1694658
2021,36.0,7.0,0.95431143,175.30174,0,3.4355211
2021,36.0,7.25,0.9084611,269.94763,0,3.27046
2021,36.0,7.5,1.0388929,270.53278,0,3.7400143
2021,36.0,7.75,1.1629037,305.89658,0,4.186453
2021,36.0,8.0,1.1959717,308.37982,0,4.305498
2021,36.0,8.25,0.98890734,249.8147,0,3.5600662
2021,36.0,8.5,0.8064657,200.8933,0,2.9032764
2021,36.0,8.75,0.85786843,182.69527,0,3.0883262
2021,36.0,9.0,0.9664065,215.4994,0,3.4790635
2021,36.0,9.25,1.0509878,266.4275,0,3.7835562
2021,36.0,9.5,0.9946366,242.77954,0,3.5806916
2021,36.0,9.75,1.0143132,205.71013,0,3.6515274
2021,36.0,10.0,1.0164057,178.86871,0,3.6590605
2021,36.0,10.25,1.1037649,175.47362,0,3.9735534
2021,36.0,10.5,1.565599,175.00867,0,5.636156
2021,36.0,10.75,1.9336362,175.3636,0,6.96109
2021,36.0,11.0,2.1438818,176.4806,0,7.717974
2021,36.0,11.25,2.051062,174.258,0,7.3838234
2021,36.0,11.5,2.0711968,201.86778,0,7.4563084
2021,36.0,11.75,2.1050632,200.53719,0,7.5782275
2021,36.0,12.0,2.125105,195.62032,0,7.6503773
2021,35.75,-9.0,4.4995084,285.89627,0,16.198229
2021,35.75,-8.75,4.3397584,255.04488,0,15.62313
2021,35.75,-8.5,4.1038046,254.97374,0,14.773696
2021,35.75,-8.25,3.8841898,254.95311,0,13.983083
2021,35.75,-8.0,3.632405,254.81468,0,13.076658
2021,35.75,-7.75,3.3688724,224.80095,0,12.12794
2021,35.75,-7.5,3.1250353,223.49345,0,11.250127
2021,35.75,-7.25,2.876688,191.35378,0,10.356076
2021,35.75,-7.0,2.7044384,163.82922,0,9.735978
2021,35.75,-6.75,2.5312905,167.31932,0,9.112646
2021,35.75,-6.5,2.427147,140.92871,0,8.737729
2021,35.75,-6.25,2.0835166,117.82758,0,7.5006595
2021,35.75,-6.0,1.7553953,157.39697,0,6.3194227
2021,35.75,-5.75,1.2447901,131.46901,0,4.481244
2021,35.75,-5.5,1.1771171,159.6728,0,4.2376213
2021,35.75,-5.25,1.436583,192.87834,0,5.171699
2021,35.75,-5.0,1.6984191,202.17645,0,6.1143084
2021,35.75,-4.75,1.8446002,213.18121,0,6.6405606
2021,35.75,-4.5,1.982901,222.03052,0,7.1384435
2021,35.75,-4.25,2.1108477,222.51424,0,7.5990515
2021,35.75,-4.0,2.0435064,223.9483,0,7.3566227
2021,35.75,-3.75,1.9654627,225.87251,0,7.0756655
2021,35.75,-3.5,1.9791659,217.2643,0,7.124997
2021,35.75,-3.25,2.0189779,216.74965,0,7.26832
2021,35.75,-3.0,2.0644553,215.8167,0,7.432039
2021,35.75,-2.75,2.171446,220.00175,0,7.817206
2021,35.75,-2.5,2.2685647,192.58801,0,8.166833
2021,35.75,-2.25,2.302618,162.16779,0,8.289425
2021,35.75,-2.0,2.339336,162.01476,0,8.421609
2021,35.75,-1.75,2.2928493,158.7353,0,8.254257
2021,35.75,-1.5,2.114446,182.1491,0,7.612005
2021,35.75,-1.25,2.0750628,204.9952,0,7.470226
2021,35.75,-1.0,1.8992071,200.21638,0,6.8371453
2021,35.75,-0.75,1.8536081,227.6911,0,6.672989
2021,35.75,-0.5,1.5898223,252.00294,0,5.72336
2021,35.75,-0.25,1.3971659,248.82965,0,5.029797
2021,35.75,0.0,1.1975595,242.4142,0,4.311214
2021,35.75,0.25,1.1060338,267.0335,0,3.9817216
2021,35.75,0.5,1.1045161,267.3609,0,3.976258
2021,35.75,0.75,1.0303849,267.90195,0,3.7093856
